tweet,sentiment
"przecież 8 rok rządzić konserwatywny PiS , de facto zakazać aborcja , łożyć rekordowy suma kościół promować postawa katolicki przestrzeń publiczny . prosić powiedzieć - PL taki szybko laicyzujący państwo EU ?",negative
"PiS myślić Polak świnia Polska traktować chlew . Jesteście taki sam kurw PO , komunista ZSL .",negative
"z sam czlowiek , podpisać ustawa faworyzuć PiS wybory ?",negative
przecież PIS przeciw głosowanie . o chodzić ?,neutral
protestowały pielęgniarka lekarz . widocznie być zbyt głupi zrozumieć różnica . ale chcieć móc liczbowo porównać liczba protest lekarz PO PiS . a niepełnosprawny ? tak Tusk przejąć protest hartwi schować ziemia,negative
i PiS tuczyć Polak ? ! na pytanie jeden odpowiedź : pytającyć debil !,negative
"ciekawostka okazja incydent biurach PiS , opluciu Tusk zidentyfikować sprawca temat błyskawicznie gasć",negative
"zdjęcie podsumować to , PiS przedmiotowo traktować JP II . Robią wyłącznie cel komercyjny , inny "" nie żre "" . po trup smoleński dać pora papieski , pewnie ugrać - trupa cel .",negative
Atakować PiS PO,negative
"mężczyzna nienawidzić kobieta . brak empatia , szczuć ideologiczny wymaganie pt.kobieta forma inkuba …",negative
"o prowokacja PIS , wydawać tak ... to sam winny . . . po cholera robić polityka trumna . .",negative
"no być być Giertych , powiedzieć PRAWDA ! chyba pora obudzić się , obudzić Polska rządzoć pis konfederacja kibol menzena ! a późno cokolwiek !",neutral
święty JP2 zyczyl pis wygrać wybory On walczyć komuna . a pis komuna,neutral
Polak kochać PIS . Nienawidzą lewak .,negative
"ten , PiS 20 , przepraszać 40 , ostatecznie 70 % poparcie .",neutral
"znajoma twierdzić , wola niemiecki okupacja PiS . Byc emocja .",neutral
"Żyd każdy podstęp wobec goj posunąć , żydy PiS jechać katolicyzm , ważny katolik postać . no śmieć durny bydlęcy katolik , żydostwo metafizyk drugi człowiek klan , wiara .",negative
"pedofilia , zakłamanie , zamordyzm mniejszość wszelaki . teraz prosić wybrać PiS KK . chyba remis . . .",negative
co szanować papież PiS pierdole,negative
"Martwić to , człowiek lekceważyć wielki szaleństwo , wielki zagrożenie kraj jaki PiS . do większość młody , jakby myśleć , dotyczyć … co człowiek porobić ? ? ? ! ! !",negative
"pewnie jutro podbijać bebenek powiesz , PiS probowal otruc kremowka . . .",neutral
"PiS "" kradnieć , dzielić "" , PO największą "" partia opozycyjny "" , wynikać sondaż . . . podświadomość człowiek zakodować , rządzić PiS PO",neutral
"ja leminażeria pisać , wyjeżdżać kraj zacofanie ciemnota pis",negative
"jeśli identyfikacja opozycja , jeden strona silny zaakcentować różnica PiS , drugi - pomóc rozbroić zastawiać prawica robakowy - papieżowy pułapka , określić siebie koalicja przyziemny , materialny sprawa",negative
"pis bronić ksiezy pedofilow . Robicie jakies marsze , podobno obrona papieez , chociaz niebezpieczenstwo zmarl papiez grozić , a gwalcone ksiezy dziecko mieć dupa . Zadnego szacunek ofiara Skonczylo paliwo smolenski , rozpalać paliwo papieski .",negative
. pani kurator wznosić modłybo on źle państwo # PiS . odważny kobieta !,negative
Pis prawica,negative
"Pojechać być daleko . ban należeć . Koneksje Rosja PiS , poczytać trochę książka , wsiąkać papka TVP , pracować Rosjanin . ostatnio ruski PiS oddawać Rosjan skonfiskować wagon powód wojna . to nazywać współpraca Rosja .",negative
. straszy konfederacja przejąć elektorat PiSu wcześnie straszić konfederacja przez …,neutral
"oczywiście chcieć walczyć sam , Tusk ...... nijak , powiedzieć źle . wał , przekręt , kasa rozdawać swój . co różnia PiS ? Niczym . tylko głupiec kompleks PiS zagłosować Tusk .",negative
nie pozwólmy papież Polak zniszczyć PIS błazna konfederacja,negative
żeby PiS odsunąć władza wrócić normalność kraj .,negative
"może człowiek wiedzieć , PIS wygrać wybory czas spierdalać",negative
poza stary baba dzisiejszy marsz głosować PiS reszta serdeczny poważanie,neutral
nie PIS JPII 3 chować bok .,negative
to inaczej pańśtwa PiS . być pierdolnięty . żegnać .,negative
"to niestety wrażenie , Hołownia działać korzyść PiS . albo być lotny , widzieć , być pozbawiyć przyzwoitość , akceptujesz .",neutral
"krzyż , Wojtyła , jakiś katolicki bożek , obecnie narzędzie ręka dyktatura . potrzebny przestępc utrzymać władza . gdyby człowiek odwrócić kościół , wzgląd przestępczy charakter , PiS wyrzucić by JPII śmietnik . ale wolaki chodzić . .",negative
to komentować móc doczekać wybory nadzieja PiS móc rządzić swój gaci,neutral
"szkoda , komentarz paskudny :( . ale Twitter . Pis zrobić sporo rzecz dobrze , ale źle czas zmiana . PiS zgodzić ekologiczny reforma UE zamiast vet . o pazerność stołkach szkoda mówić . ale biurokracja opodatkować zabójstwo .",negative
genialny plan # Lewica - całkowity dobić gospodarka rok znęcać rząd # PiS,neutral
"nie temat . ale ciekawy punkt otóż aliant , pochodzący państwo praworządny , musieć zgodnie zasada każdy udowodnić osobisty wina . Samo być nazista wystarczający . to inaczej państwo PiS , stoisz , wystarczyć sam oskarżenie ktoś .",negative
"a myśleć ustawka PiS , pokazać jaki opozycja zły , sprawca zostać aresztować wybijać szyba biur poselski pisowski geniuszy .",negative
pl2050 PIS BIS poparcie konfederacja samo zbić,neutral
"pomysł rada europejski połączyć polityk . Lewica , konfederacja , PO , PiS ludowiec potępiać : czerwony cholera jebać ruski szmata zZSSR pies putyna szmata czerwony kurwa",negative
"powiedzieć więcej : sprawca zostać wykryć znaczyć , robot PIS . służba wystarczać narzędzie namierzyć sprawca .",negative
"ja widzieć być . Najgorsze , że pokazać wygraną jeden blok , 2 % mieć konfa , mieć by duży znaczenie . ilość stołek Sejmie opozycja 2 lista nieco duży -ale rządzić Pis .",negative
""" uwolnić pIS"" ..... myśli pan JPII popierać by aborcja ? Popierałby rozwalać Polska ? robieć Polska magazyn tani siła roboczy ? Wątpię , to , pewien dostalibyśta niezły reprymenda .",negative
"przecież , sędzia pewno PIS , wiedzieć być to ? Kowalski Robert , Poznań",neutral
"w ten afera robaka uwierzyć osoba . teraz , JP2 ciągnąć koniec kampanni . JP2 mobilizowac konserwatysta , PiS paliwo kampania . Niechce wierzyc dać przerwać . . .",negative
PiS zadowolony pewno . Znając życie „ nieformalnie ” zlecić akt wandalizm . nie zawahać szczuć biedny dziecko . # nigdywiecejPIS,negative
"Adaś . . . nie doczytać być . polski prawo zmiana wprowadzoć PiS nie zezwalać aborcja przypadek nieuleczalny wada płód , dopuszczić JEDYNIE wówczas zagrażać życie matka . wiec bezczaszkowie bezmózgowie wskazać aborcja .",negative
nie pierwszy historia państwo wać . jak na przykład . rozbior ? też rządzić katoprawica ; …,negative
PiS sprowadzić pamięć Papieżu kremówka . tyle wynieść nauka .,neutral
"miałabyś odrobina przyzwoitość ( no tak , popierać Hołownia , liczę ) zamilknąć . od początek Hołownia , zgodnie wola swój lalkarz ( i swój sponsor ) robić wszystko , dojść powstać jeden list , PiS elektorat bać bardzo .",negative
". straszy konfederacja przejąć elektorat PiSu wcześnie straszić Konfederacją PiS . także lekceważyć to ! człowiek myśleć emocja , pójść postraszą , chyba co bać .",negative
"PIS mORDERCY , USA i UKRAIŃCY CZEKA WAS KARA ! ! !",negative
"powiedzieć umieć normalnie funkcjonować kolega fanatyka PiS . nie dać dyskutować normalnie . Tracę kolega . Tracę czuć pobłażanie głos temat pogląd "" foliarza"",""tiktokow wyborca "" . Typowy TVNowski leming",negative
"dzięki PiS . o to , dziękować",positive
ten szacunek bialo - czerwony zlota PIS . tylko gratulować .,positive
SC PIS 37 % PO 30 % zawyżać .,neutral
PiS chcieć . Prowokowanie natura .,neutral
cel uświęcać środki . tylko PiS,neutral
"daleko poważny polityka . a być traktować wyborca PiS , stracić szybko Szymon swój .",negative
Xd głupia komunistyczny szumowino . jak porównywać . . . ale cóż wybory 4 rok rząd PiS .. szumowina potorafią opozycja . . . bo opozycja pałowales xd,negative
"nie PiS . bo człowiek . bo człowiek , wierzyć Bóg . bo człowiek , przekonanie . i większość on , normalny człowiek , który dogadać . no "" aktywizm ważniejszy "" . a to , durny wadalizm",neutral
2016 : PiS sprowadzać ropa Rosja . 2017 : PiS sprowadzać ropa Rosja . 2018 : PiS sprowadzać ropa Rosja . 2019 : PiS sprowadzać ropa Rosja . 2020 : PiS sprowadzać ropa Rosja . 2021 : PiS sprowadzać ropa Rosja . 2022 : PiS sprowadzać ropa Rosja . 2023 : Rosja zakręcać kurek PiSowi .,negative
PiS oprócz budżet otrzymywać ogromny wsparcie niematerialny postać promocja media publiczny dziesiątka org …,positive
"Rządzić PiS , pan atakować PO . nie co , widzieć sojusz wybory szykować .",negative
"porażka mafia PiS kler , prowokacja jaki dopuścić Łódź szyty gruby nićmi . Garstka człowiek “ demonstracj ” wikłających polityka kościół via",negative
wytłumaczyć socjologicznie ; mediana wiek - 43 rok - 70 % wyborca pis powyżej 50 rok ( sentymentalny PRL ) ; pis liczyć konserwatywny część społeczeństwo 4 - 5 milion - wygrany rozdrobnić konkurencja brak dyscyplina młodzież,neutral
"problem leżeć strona kadra , problem leżeć strona programowy . a PiS odpowiadać . na zachód , dziecko uczyć rozwiązywać cas , studium przypadek . wyciągać dzieciaczek uzdolnić jakiś dziedzina kierunkować według zdolność .",negative
"ten sojusz ołtarz PiS skończyć oba strona katastrofą . już miasto dzieciak chodzić religia , będz …",negative
"platformerski dziadu - służba podsłuchiwać Polak potęga , opodatkować być człowiek , zwiększyć być biurokracja - zbudować być wehikuł ochoczo bujać PiS . mieć liberalizm zapanować lokajizm .",negative
"Hint : przekonać wyborca głosowanie platforme PiS używajac argument , który …",neutral
Pol dzień blokować być poseł zwolennik pis . w koniec twitter coś służyć psywać humor,neutral
największym ? PIS tworzyć wielki problem każdy dzień,negative
właśnie Ewciu . PiS spier ..... li zwalać inny . a sukces przypinać Ot cały prawo sprawiedliwość,negative
"PiS - owska prowokacja przykryć # DrogaNiedzielaPiS , # BiedaPiS # AferyPiS . ciekawy prowokator specj …",negative
"ale wiedzieć , PiS wygrać wybory , codziennie atakować Tusk , przyczynić być to ?",negative
mieć porównać kłamać . PiS,neutral
"myli ksiądz nierozliczoną historia okrągły układ widz tvp tvn dwa strona sam srebrniek wizerunek car , wzgląd kto lud wybrać moneta zmieniać . "" poza Cezar król ! "" Zostacie ten myśl kolejny rok pis -",negative
"jedziesz lewak , komunistach SLD PIS żydach Razem TVNu ? chętnie rzucąć oko , duży plus Pink Floyd :)",neutral
w państwo pis obowiązywać prawo iść akolit,neutral
można wysyłać ciula ABW robić . PiS potrafić false flaga przeprowadzic,negative
sam być leszcz życie TV . jedyny potrafić walić Polak kasa razem swój świta . być PiS PO reszta śmieszny polityk ! zamiast zajmować stosunke międzynarodowy zajmujecąć utrudnić człowiek życie . tyle temat !,negative
PiS wykiwać hierarch kościelny przejmywać wyborca kościół,neutral
wal daleko JP2 . być płakać wybory . PiS robić wy chcieć .,neutral
""" być zwykły dziewczyna Szczecin , pomysł kampania spontaniczny . społeczeństwo potrzebować ktoś , ni …",neutral
"wyznawca pis , niestety aspołeczny cywilizacyjny dzicz .",negative
"a niby co ? co Donald Tusk wspólny , potępiać ? czy zrobić podopieczny ? tak sugerować pis .",negative
"gdy czytać media PiS opis "" papieski marsz "" odnotowujeć słowo , kiedyś używać . . .",negative
"w raczej należeć wątpić , robić chroniić milicja pewny . prowokacja 100 % . niestety …",negative
"ciekawy , otworzyć PiS ?",neutral
"i daleko : Ks . Kobyliński - "" Polska ukształtować mODEL KREMÓWKOWO - BANALNY JEGO PONTYFIKATU , papież zrobić jakiś PRZYDROŻNEGO ŠWIĄTKA . . . z Lech Kaczyński PiS brat robić ten sam zło robota , zresztą inny zawłaszczony symbol także .",negative
papież umrzeć starość nikt zabić debil pis - ciemnota pisać,negative
"daga chyba ogarniać rzeczywistość , WSI 24 połączyć PiS Świętym Jan Paweł 2 niezły ekwilibrystyka .",negative
i kurwa dziwić wybory przegrać głosować PiS dojeba wpis . aż ochota stać lokal dopuścić władza,negative
"nie spełniać , spełniać mówić robić . obrzydzenie brać czytać pisowski propaganda . mało zrobić 8 rok zniszczyć , zepsuć każdy raz winien pis ! Odejdźcie Polak dosyć",negative
Jebać pis jebać tvp pasować bit hahh,negative
bł . Barbara Nowak modlić odsunąć PiS władza . warto zanotować .,neutral
"kiedyś popierać być UPR , późno PiS , wróg PO . myśleć , wybory wygrać PiS konfederacja , mieć by dojechać swoi ziomale stary kumple . . . ?",neutral
"coś wy . dodatkowo średnia wiek 60 + . Ot sukces ! nie mieć młody zaoferować , skończycie bak historia ! ! ! ! PiS , komunista sam zło !",positive
"i ostanie pytanie , PiS wozić polski pociąg patologia antypolski oPOzycja ? kto pozwolić ? . dla banda , najwyższej wagon bydlęka wschód .",negative
"i wypowiadać Polak . mieszkaniec kraj , maksymalnie proeuropejski naród , mocno wspierać antyeuropejski prorosyjski partia , jaki PiS . . . (:",neutral
po widać Polak nienawidzić PIS . Gratulacje,neutral
Pis / konfa podział umowny użytek wyborczy,neutral
bo napiszesz skurwysyne ktòrz zrobić polityczny złoto PiS prosić opozycja głupiy sprawa,negative
nie zdziwić zrobić prowokator PiS . podobnie kiedyś Niemcy radiostacja Gliwicach,negative
"nie ważny po PiS grupa polityczny kościelny ! pedofilia bezwzględnie ścigać napiętnować , winny ukarać ! a tuszować ! ! !",negative
"ja dziwie , PiS wygrywać , niektóry opozycja powiedzać iść załamać",negative
zesraj PiS zaklamanczy,negative
"konstytucja 3 Maj - znosić „ narzędzie władza szlachecki ” liberum veto , konfederacja , sejm skonfederować ogranica …",neutral
a prowokacja PiS ? jaki problem oblać pomnik farba potem oskarżyć opozycja,negative
"mieć zły wiadomość PiS / ZJEP * Odrą zostać zatruta D . Tusk , nikt opozycja # sarkazm …",negative
Śmiech wart - lać id dawny se śmiech smoleński czas papierzać - świetny pomysł PiS debila,negative
"Kraków marsze , pis musieć mieć swój",neutral
wy PiS mieć ograniczyć umysłowy . bez używać nazwisko Tusk nazwa TVN mielibyście kompletnie powiedzieć .,negative
"FRAJERZE PRZEZ 5 - LAT UKRYWAŁEŚ PEDOFILA KRZYSZTOFA FALIŃSKIEGO ! . GONIŁEŚ PO SWOIM LESIE ? , to PEWNIE i TWOJA mAFIA się DOBRAŁA ? , a tY PRÓBUJESZ OBWINIAĆ PIS ? , NIESŁYCHANE ! . ZŁODZIEJ KRZYCZY ŁAPAĆ ZŁODZIEJA ? .",negative
"wtedy 4 tysiąc starczać wszystko , but wsadzić , PiS kwapić podwyższenie .",neutral
"ja myśleć , prowokacja , człowiek naprawdę inny głowa , PiS ugrać",negative
dla jaki tv wywiad . dla telewidz dziennik wieczorny tvp pis kozera powiedzieć 500 10 20 milion sześćset milion .,neutral
"KO PiS ? piekło zamarzło . tak , pewność , najwyraźniej pan brakować . prawda ?",negative
"nie zapominajcie , organizacja wprowadzić system kontrola godzący podstawowy prawo człowiek , prawo państwo członkowski , tj . ograniczyć swoboda przemieszczać się . do chiński model ochoczo przystąpić Niedzielski cały PiS . # polexit # wybory2023",neutral
"problem PO taki , robić PiS odwrotnie . jak PiS zrobić Baltic Pipe Pipę Bałtyk …",negative
"GIERTCH JUŻ WYDAŁ WYROK - to PIS . KANALIA ANTYPOLSKI SZKODNIK - zdrajca , , ,",negative
""" Osmiogwazdkowca "" człowiek otwarcy wyśmiewać autorytarny pierdolnik . jeśli PiS wygrać trzeci kadencja , powtorke Wegier kieszeń",negative
"ja widzieć wieksze poprzeć PiS włożeć kij mrowisko jaki Polska , amerykać wykombinować",negative
"jeżeli ulica maszerować JP 2 , znaczyć , Ukraina dostać przedstawicielstwo sejmie . w PiS pokonać opozycja . niedługo wracać nowy przepowiednie .",positive
