title,rate
ale insynuujesz klamiesz pis stac instytucja klamstwo niebywaly 89 porozmawiaj rolnika,-1
jebac pis jebac solidarny_polska,-1
a dokladnie_odwrotnie ? moc to media niektory temat ruszac kolektywnie zamiatalismy sprawa dywan pis rzadzic niezle gdybysmy sprawa rozliczyc dawno_temu byc_by karta przetargowy wybory tych przyszly,-1
nie opowiadac glupot ! robak wpier pis rzadzic oszustwo zlodziejstwie taki prawda kaczynski psychol on kalkulowac wyjsc swoj to mentalnosc chlopek roztropk oszust wystarczyc posluchac bredz,-1
wyjdzcie wreszcie swoj wielkomiejski inteligencki banka po osiagnac 20 tusk ogromny_elektorat negatywny byc sporo czlowiek poszliby wybory wrocic tusk pojsc_zaglosowac pis maly_zlo,-1
tak tak rozczarowany wyborca pis akurat brac_uwaga robic wyborca_ko jesli chciec_przejsc holownia nawalac przeszkodzic pomoze wtedy zechciec przeniesc preferencja na ko,-1
kopertowo frekwencja podniesc maximum ciocia ukraina pewno glosowac pis,1
dzisiaj rocznica nie pis obchodzic,-1
to klekac polska szydlo premier nie glosowac zlodziejski pis,-1
zniszczec zycie odra polski_rzeka nastepstwo zasolenie rteci firma zarzadzac grupa_przestepczy pis ktoz mordowac polski_rzeka srodowisko naturalny polak ? to nikt wy pis wyborca czyzbys naczelny pajac ?,-1
nikt robic tyle postepuc laicyzacja_polska rzad pis przystawka,-1
chcielismy krucjata religijny mama zanim zaczac_wojna pomyslec kto przyniesc korzysc pis potrzebowac temat przewodniy kampania odwrocic oko wyborca wlasny zlodziejstwo miec ! a cieszyc glupota nie doceniac geniusz,-1
pe trzaskowski_tusk europosl po glosnie donosiciela zdrajca swoj_ojczyzna nazywac nie,-1
ogladac byc gazetka promocyjny market niemcy taki cena my niektory rzecz tansze !_! ! zarobek 3_4 raz wysoki tylko rzadzic pis,-1
wniosek_lozaprasowy nerwach_kozinski 1 pis panicznie_bac sklejic_konfederacja agenda liberalnogospodarcza neofaszystowski 2 pis mega problem_zboz rolnik 3 ruch holownia zywiciel czesc_elektorat konfy,-1
przeciez kluczowy sprawa glosujecie pis reszta_banda 4ga ukrainizacja tak inflacja tak zamykac_kopaln tak lockdown tak moze skonczyc ten krytyka pokaz ?,-1
jak pis zabrac netflixa wyjsc !,1
pis zarzadzac_konflikt opozycja pis dzialac_dyktator zwalczac_caly moc propaganda_opresja sluzba_prokuratura opozycja przeciwnik pis rozgrywac_opozycja robic putin_lukaszenka orban_salazar kastro_franco stalin i_tak dalej,-1
ministerstwo wydawac ogromny_kasa promocja gazeta rozny glupota wesprzec muzeum tadeusz kosciuszko potrafic jak pis potrafic gadac obiecywac realizacja zaden,-1
w lomiankach jest wielki billboard z napisem pis drozyzna,1
tu pis pis wszedzie pis obsesja ?,1
nauczyl pisowiec meloni rozwod ? ogromny_czesc polityk pis rozwod kolejny drugi zwiazek hipokryci !_! !,-1
pis drozyzna ! pis bieda ! pis nedza_! pis zacofanie !,-1
pis wielki dzis kupic byc 3 plasterek pomidor 3 65 zloty brawo pis,1
czyli miec_pojecie ekonomia glosujesz pis tylko_chwalic ?,-1
twierdzenie k_wojtyla wiedziec pedofilia obrazac_inteligencja twierdzenie faszysta pis akolici obronca_jp2 obrazac nasz przeciwnik_polityczny pis inteligencja,-1
stopien_ignorancja hierarch_przerazajacy to siegac_dna o_guzynski polski_kosciele ograny pis janpawelii,-1
ale wyborca pis !_!,-1
vateusz krzywousty zaczac_nowy kampania_klamstw oczywiscie ze pis nie zmieni polityki rzadu wobec ukrainy i dajej bedzi,-1
pis zarzadzac_konflikt opozycja pis dzialac_dyktator zwalczac_caly moc propaganda_opresja sluzba_prokuratura opozycja przeciwnik pis rozgrywac_opozycja robic putin_lukaszenka orban_salazar kastro_franco stalin i_tak dalej,-1
ja_wiedziec wladza pis rozum odebraladodac wiek spokojnie stwierdzic dawno emerytura taki pierdolenie zdrowy ludzki organizm zniesac,-1
tak zajebiscie caly_polska ? jak wojewodztw zarzadzac pis ?,1
pis zdesperowany_stopien robic_posmiewisko jp2_odwrocic uwaga od,-1
ile dostajec_kasa glupi wpis przeciwko rzad pis ? bo rano pozny wypisowac glupota,-1
po pierwszy niemal ustawa sprzeczny prawo logika niemal jednoglosnie popierac po drugi wzglad elektorat pis wprowadzic idiotyczny obostrzenie opozycja_strasznie domagac 1/2,-1
prez_duda cichacz_podpisuc ustawa_lex kaczynski_wrozyc dobrze pis robic_wszystko oddac_wladza,-1
przed pis bron,-1
2_04 1997_rok zgromadzenie narodowy uchwalic_konstytucja rp w maj przyjac referendum 16 lipiec podpisac prez kwasniewski wejsc zycie 17 pazdziernik 1997_rok od jesien 2015_rok plugawiona lamac dude pis musza poniesc odpowiedzialnosc,-1
tak absurd masa zrobic szkoda stracic_zycie pis,-1
skad_wziac byc milion ? z pelowski agitka ? zaczynacie szambopropagandzie przeganiac pis a nie wroc ten emerytka zapewc sprzataczka msw ktory najpierw po potem pis zabrac 90_emerytura,-1
cos_ty pomerdac tvn fotografowac zdjecie_papiez sejm obludnik pis kazdy_swietosc wykorzystac swoj cel,-1
trzeba wychodzic dawac reka krok krok w_przeciwny pis straszyc opozycja odebrac_500 plus po wygrac pis potrzebny szeroki dlugotrwaly debata_publiczny na temat kierunek polityka_spoleczny,-1
i pan komentarz_wnioskowac mlody elektorat zaklepac inny partia_demokratyczny ? no sorry uwazac pan ze mlody prawo_wybor tylko po pis ?,-1
a rozkradac ? typowy_narracja wyborca pis oglupioc morawiecki kaczynski tvpis polska potega wy_sekta czlowiek miec_pojecie swiat zycie pkb pis konsumpcja rozwoj panstwo troche_wiedza ekonomiczny,-1
inflacja wprowadzilismyc covidiotyzmy ladujemy forse ukraine konfederacja brzmiec rozsadnie pis po robic identycznie glupio miec slava ukrainu nazwac biedaku,-1
niestety zyc swiat przestepstwo wychodzic rok jp2 pewno obronic wy musiec isc wybory zjednoczeni !_jedna lista umozliwic dzieki pis odejsc niepamiec ni dac_zwiesc kolaborantom pisowski wasz szereg pan,-1
jak_czytac profil notoryczny wyborca pis sraczka jedzenie kremowka,-1
co haslo_wyborczy odsuniecie pis wladza ? od_8 rok stoicie miejsce wymyslilista madrzejszy kolejny_kadencja pisu przyklepac,-1
dobrze powiedzc pis wynosic becie brukselska piedestac tusk gromic dokladnie sam rzecz przepraszac bec brukselska ue osiagnac wracac podkulony_ogon,-1
do rozumiec pis zdjac zakaz_handel czas covidu to sklep_niedziela zamknac czlowiek sobota gromadzic kolejka tworzyc idealny warunek wirus,-1
konfederaci wybiorczo manipuluja poglad_inny ten ugrupowanie szkodliwy prezentowac ekstremalny pogladowy chaos zblizyc pis autorytety traktowac_powaznie,-1
siodmy_kadencja pis kraj_rozkwicie bogactwo_na zdj_standardowy parking_przecietny polski_rolnik udac,1
taki_glupa zachowanie_woda mlyn pis sp_konfederacja spierdolec_byc prowokacja,-1
na odciac episkopat pis zaczekac przegrany pis wybory,-1
wszyscy uwielbiac pis,1
i odsun pis wraz_fanatyka wladza wszelaki amen,-1
to tyle_chodzic peowski media tekst konfa brunatny elektorat pis,-1
z wpis raczej wynikac wychowywac syn debil nie_wiedziec wspolny pis,-1
za kazdy_raz pis walczyc polak jakis_katolicki prawda_krk obrywac_bardzo ksiadz nawet,-1
marsz obludnikow fotografowanie zdjecie zmarly_papiez sejm marsze czysto polityczny co klub gazeta_polski wspierac pis ? taki pismo_swiety nazywac obludniek kazdy_swietosc wykorzystac_politycznie,-1
a wy,-1
narodowy ukrywac_pedofilia kosciol wieszwiecej,-1
ostra krytyka pis,-1
bardzo wkurzac mimo glosowac pis lewica innychtez ochota wykorzystywac cos dopa lic rzad ordynarny tak prosty wygladac walka opozycja ? serio ? merytoryka 0 ciastko 1,-1
gosciu dzieki tobie pis i konfa partia rzadzic pl panstwo koscielny bo_oprocz hejtu tt robic,-1
pelny_zgoda ratowac polska pis !,1
to zrobic pis prowokowac metody znany stosowac_rosja,-1
sugerowac stonowac emocja najwyrazniej tt szkodzic miec powiedziec wyborce pis przystac uciekac prymitywny bluzgi,-1
tak pis niszczyc branze,-1
dobry tekst chociaz delikatny taki zaprzanstwo zafundowac polska pis zafundowac nikt historia_iii rp,-1
fakt pis zeszmacil wizerunek,-1
pewnie glosowac pis chuj_dupe taki zgotowac los,-1
gdzie siedziec niewazny moralnosc pis wstyd,-1
mocny_slowo !_zdemoralizowany wladza_demoralizowac spory_czesc polski_spoleczenstwo ! pis amp_lt nig,-1
a moc_by byc wskazac uwazac starac obiektywny krytyczny_wobec polityk widziec wprost taki zagrozenie o zagrazac spoleczenstwo wydawac pis mafia,-1
my czekac moze niedlugo,1
to_ekologia kazdy_dziedzina zycie_dzialalnosc pis umoczyc_swoj zlodziejski macki,-1
tyko idiota kret moc_zgodzic to pis zgodzic brak_slowo sabotaz powiedziec,-1
nie znaczenie zrobic dt zwlaszcza obiecywac okradac pis bardzo,-1
przeciez marszeruja czlowiek wierny pis,1
jak pis sprowadzic polska 3_milion tona zboze tani ukraina chleb droga ? ! ? kto zabic,-1
po_wlasciwie biskup skoro pis kazanie religijny minister ?,-1
fajny obrazek pzpr sam robic byc ? moc zrobic 5 sek telefon po czynac poznac kto byc w pis komunista znajdziesz bo odwrocec zasada co komunizm ? spojrz russ rzadzic_kgb co robic mowic ? mordowac kradnac korumpowac terroryzowac,-1
czy zapisaliscie_wojtyle pis ?,-1
i pieknie wyremontowac droga tylko pis !,1
ze obawa odebrac_swiadczenie musiec glosowac pis,-1
o matka rozmawiac magda ? gospodynia domowy pis ? no miec cierpliwosc,-1
czy grupa_rekonstrukcyjny pzpr_zwac pis wzmocnic_efekt jp2 posuc prowokacja partyjny,-1
pis codzienny klamstwo_obluda,-1
precz sojusznik pis,-1
glupcze pis roznic_lewica pisie_esbek ubeek_komunista zlodziejy_zboczeniec in,-1
rzesza_po probowac przejac tekst_konfy zobaczycie pis konfederacja karta dodawac reszta zniknie,-1
czyli czlowiek odslaniac historyczny prawde papiezu pan taki_sam fanatyk_religijny ? pan przerwa atakowac wyznawca pis ten swoj demonstracyjny hipokryzja niewiele pan roznic,-1
dzieki pis autorytet upadnie fotografowac sejmie zdjecie_papiez typowy obludnik pis kolejny_autorytet zbrukac uzywac cel_polityczny ruskie_onuce pis zniszczyc kosciol polska atak autorytet walesa lech_kaczynski,-1
kurwa nienawidzic katabas wypierdalac pis polska zabrac konfederacjie psl holowc,-1
czy rozdawac_kremowka zatloczyc podmiejski pociag osobowy pomiedzy maly miejscowosci ? kremowki bogaty wybrac stac przejazd pendolino pis nominaci dupa szary obywatel ciezko_pracowac swit zmierzch,-1
a co slowo niektory_polityk opozycja twierdzic pis chciec brac_udzial rozbior ukraina ?,-1
jeszcze_nigdyjako kraj_smieszny zalosny_wrecz upodlony_nawet chazarski_zarzad pis powinien,-1
basiu propaganda a moj taki leciec tvp czlowiek to kupowac i powtarzac ja_pamietac inny moi sasiad pamietac bieda afery o afera pis malo wiedziec i religia zmeczyc byc ot_co,-1
wy ? ? ? byc krol czlowiek syn bozy identyfikowac oglupiala pis gawiedz mieszac sacrum profanum wielki_swieto dzisiejszy wstydzcie,-1
czy_wrazenie morda_papiez wycierac_gory kanalia_skurwysyien pis ?,-1
latwo_przyjsc latwo_poszlo gdyby rzad pis zainwestowac_pieniadz transformacja_energetyczny polska_bylibysmy niezalezny energetycznie odporny kryzys bylibysmy,1
cos_czuc niski_inflacja sld recepta rozdawaczki socjal minister malag rzad pis wyrazic swiatli mysl my inflacja zwalczac 13tka 14tkami,-1
co pis zrobic mlody ? wprowadzic placa_minimalny umowa_zlecenie pracowac wiekszosc_mlody jednoczesnie zlikwidowac pit mlody konkurencyjny rynek_praca za po miec placa_minimalny uz,-1
historia rok zycie zaborami wojna komuna zniszczyc spoleczenstwo doszczetc pis but wciskac bloto resztka normalnosc,-1
a pedofila pis lubic ?,-1
dzieki_taki kabotyna pis osiagnac_wiekszosc konstytucyjny_co caly_serce zyczyc,1
nie bakiewicz pracowac pis,-1
pis faszysta gotowy wykorzystac_kazdy cel_partyjny propagandowy,-1
to pis skazac konfa ? co czlowiek miec zamiast sumienie mieszac bohater wlasny chciejstw ?,-1
okolo zgadzac pelnia przestac finansowac kosciol raczej atakowac polityk taki plytki infantylny obrazac drugi_strona wzmacniac powodowac niezdecydowac patrzec przychylnie pis,-1
no poczytajcie zalozyc tvp,1
jak pis wygrac_nastepny wybory smiesznie strasznie a biedniej ? zobaczyc,-1
dokladnie socjal podatek glupi dziennikarz podleglych rezim po pis,-1
pis zaprzestac realizacja klasyczny chadecja nauka leon_xiii stac partia_socjaldemokratyczny chadecki konserwatywny okreslac to komuch_czysty postac kaczynski socjalista zmierzac komunizm_kapitalizm,-1
paulinka_przekonac pis zmuszac_zarcie kremowka_wolalaby pkp_rozdawac tabletka_dzien po kto_tam,-1
no okradac chociaz_dawac polska polak a robiliscie sprzedawaliscie polska wsadzaliscie kieszen putin robic dla czlowiek bieda zloto i ocenic polityka pis polityka dorastac_piet,-1
caly_masa policjant to_znaczy funkcjonariusz pis stary kobieta biedacy,-1
nie wyborca lewica ilosc afer sprokurowanych pis porazajacy wystarczyc przestaniesz ogladac_tv pis zaczniec ogladac_sluchac wolny_media masakra,-1
nie_dac polak oszukac ! tu kiedys polska ! pis ukriana nie polska ukraincy przekraczac_granica,-1
prosic wyjasnic who nauka jan_pawel ii ? na prawica stanowisko who przyjac prawica wciaz uwazac homoseksualizm choroba wiedziec pan terapia konwersyjny wciaz polska_legalny ? a cytat moc kopa,-1
w_program socjal pis,-1
pedofil_po zgloszc skazac siedziec pedofile kosciol pis grasowac daleko taki roznica,-1
nigdy_czuc byc_estyma stosunek_wojtyly uwazac byc dzialac_szkoda polak koszt rozszerzyc katolicyzm watykanski zachod_europa chciec_aby byc zwiazac bardzo pomylic katolicyzm odwrocie polska pis ?,-1
a glosowac pis glosowac donalda tusk matolek placzacy idiota,-1
jak_widac twoj iq powielac opis slepo wierzyc jak rozpatrywac pis po wspominac lewica ?_przypomne robic czas_pandemia to przeszkadzac ograniczac wolnosc mowic moc co,-1
piszesz homofaboa rasist wzgledem pis bronic konfederacja kryc xd,-1
tez program zadecydowac glosowac pis miec znajomy ciezko_pracuc uwazac daleko odbierac dawac od podatek zaczynac konczyc skladk zdrowotny czlowiek pracowac wiedza rzad zabierac,-1
gowno afera spokojnie wybory wspolrzadzic lewica po pierwszy zrobic teczowy kremowka_pkp razem pis robic afera i zyc_kraj,-1
pis wzorowac pzpr pan czlonek wladza_zdobytej oddac,-1
co prawda zaspac byc spotkanie nie uprzedzic byc redaktor dobry,1
pis odwracac_uwaga inflacja_drozyzna czesc_elektorat zdolny_wszelki poswieceno_imie obrona swoj narodowy_katolicki tozsamosc polski papiez_element byc glodowac zaglosowac pis stawac nie papiez obrona droganiedzielapis,-1
jebanie pis ?,-1
ryje nieskalac myslenie przyzwoitosc zaklamany prostak polski zjep pis mowcie siebie chac zlodziej ten gratka czlowiek polska zapamietac zwyrodnialec,-1
czyli tlum marsz_papieski zniewolc pis ? to plynac serce wolec ?,-1
slabek byc spalic jesli dogadac byc pis udac sie,-1
nie czesc polak rozkaz partia odkopowac pamiec_jan pawel_ii orez reka pis manipulacja wiara wygrany_wybory stac sp karol_wojtyla,-1
chyba na pis jebany kretynie konfederosja i_tak nie wejdzie do_sejmu te sondaze promuja media by nastraszyc polaczkow a tak_naprawde dostana 3_4 bo tylu max jest faszoli w_polsce,-1
byc przewidzenie znajda_taki szukac prowokacja kontra marszom obrona_jpii tylko pis_owski propaganda podobnie pluc bronic kosciol niby atakowac,-1
500_osoba miec max tysiac_frekwencja kiepski biorac_uwaga caly nadecie pis frekwencja_marsz kompletny_katastrofa pis nie udac wykorzystac papiez manifestacja,-1
bzdura ten ubostwiac wojtyla pis glosowac a umierac pol_milion,-1
wodzirej rafalbochenek pis impreza napoleon_fundacja celowy_wiepra orwell_a ucieszyc sie facio zapowiadac pogode bogacz !,1
pozwolic wygrac_wybory dzieki frajer glosujacy pozwolic zbudowac silny wspolnota pis okradac_kraj bardzo tylko pis,-1
opozycja_brnac pulapka pis giertych_napisac ?,-1
pan_dumny prognoza pis plus konfederacja wiekszosc pierwszy_przynajmniej 8 miesiac,1
portreta_papiez zastapic_grabiez bierut_stalin wyrzucic_4 milion czlowiek kosciol_uczynic pis,-1
tylko dziwnie_skladac polityk konfederacja sa wyjsciem ue_maj konto_skandaliczny wypowiedz_temat zydow_homoseksualistow sprawa_aborcja sa wiekszy_zamordysta pis,-1
a dziennikarz pracowac media ? a co piszemy ? tak media nalezace / kontrolowac partia / polityk partia realizywac agenda polityczny przy co media pis i pisze przedstawiac falszywy_narracja opozycja rowniez,-1
przykre niszczyc narod wielbic pis janow zniszczyl zniszczyc ojciec_swiety,-1
zaczynac nowy rundka ! kto zdjecie_jan pawel_ii obowiazkowo miec pomnik jestescie obrzydliwi pis polska partia pis wiara cyniczny zl czlowiek,-1
pis nakrecic reportaz wyswietlic tvn tak miec_racja byc przyglupem,-1
nie_dac manipulowac_taki miernota_polityczny pis podpac_kraj ostatnia rzecz jaki myslec jan_pawel 2_wojna polak zaklamac polityk probowac manipulowac partykularny_interes swoj partia,-1
raczej ie madry dodatek podnozka wladzuni ! subwencja potrzebowac ? warszawa poznan polska potrzebowac pis okrasc samorzad ! to silbert rozumiec ? koch pis bo dajo,-1
ten zbozu ukrainski ! pis uar,-1
pis inflacja brak wegiel sprawic polak przychodzic niedziela_galeria handlowy ogrzac znalezc smietnik zjedzenie,-1
moc zdarzyc pis swoj kampania kremowkowy polityczny jazda papiezu_polak doprowadzic to mlody_czlowiek pisac chwdjp2 mur,-1
nasluchales mentzena pierdolic jak tusk oglosic licytacja pis socjal odraz konfa dostac plus 3 jak przeciwstawiac lockdown miec plus_1,-1
wspierac swoj potencjalny oprawca zionie pogarda_kobieta ? ? ? syndrom_sztokholmski elektorat pis,-1
pis sb,-1
pan migalski wedlug byc ? kilka tysiac ? nawet tysiac jes calkowity_klapa pis solidarnej_polska chciec_wykorzystac papiez masowy wieca frekwencja zenujaco niski,-1
oby dojsc suweren pis przekupny pieniadz,-1
debil pis ? a zreszta,-1
nie upasc lewica lewicowosc zaczac wprost_przeciwnie piszec rosnac na_przyklad miasto postepowac laicyzacja mlody na wsiach zaczynac dobrze etos praca leon_xiii zakopac partia pis,-1
no wiedziec narracja fanatyka_religijny xd pis zgodze dopiero fanatyk_religijny do homofoby rasista po zaden_pomysl procz przekrzykiwac pis duzy rozdawnictwo,-1
w jaki obrona_las chyba obrona_las pis wycinac niszczyc_las zrobilisc puszczyc tepa_propaganda ciemnota,-1
wygladac pisowska prowokacja nisky frekwencja_marsz temat_jp2 dawac_paliwo kampania pis skutecznie_niszczyc autorytet_kosciol robic temat religijny kampania mobilizowac fundamentalist religijny pis nic_inny niemy,-1
porazka pis garstka_czlowiek demonstracj_wiklajacych polityka kosciol_2137 aferypis dr,-1
nie kryc pis,1
jak pis podniesc 700_plus pierwszy zycie zaglosowac_on,1
czy lewactwo siebie dumny ? iii_kadencja pis blisko dzieki,1
zrobmy_lista pisciemy_1 robaki_2 nieznany_sprawca atakowac_jpii 3_lasy pl_wycinac ufo pis sp_4 tylko powazc,-1
co chamstwo nikt_przebic przecietny wyborce pis,-1
lamusie jeden ratowac zus zapasc pis brac kasa rozpierdalac byle co kryzys ekonomiczny swiat lamusie,-1
dlaczego brak wspolnej listy to jawna zdrada wyborcow nie podac czyjej wina wiedziec wybory 2019_rok wynik pis 8 milion glos opozycja 9 milion pis 43 opozycja lacznie 48 5 pis a rzadzic ?,-1
polska_rowny potega swiatowy swoj rozwoj pis,1
